timestamp,amount,running_balance,month_year,category
2019-08-14 00:00:00+00:00,-5.89,14487.76,2019-08,entertainment
2019-08-14 00:00:00+00:00,-20.5,14508.26,2019-08,entertainment
2019-08-14 00:00:00+00:00,-27.01,14535.27,2019-08,entertainment
2019-08-12 00:00:00+00:00,-0.5,14535.77,2019-08,savings
2019-08-12 00:00:00+00:00,-23.11,14558.88,2019-08,transport
2019-08-11 00:00:00+00:00,46.74,14512.14,2019-08,finances
2019-08-11 00:00:00+00:00,36.6,14475.54,2019-08,transfer
2019-08-11 00:00:00+00:00,23.57,14451.97,2019-08,taxes
2019-08-11 00:00:00+00:00,-17.0,14468.97,2019-08,holidays
2019-08-10 00:00:00+00:00,-40.0,14508.97,2019-08,finances
2019-08-10 00:00:00+00:00,-6.18,14515.15,2019-08,groceries / food spend
2019-08-10 00:00:00+00:00,31.04,14484.11,2019-08,transfer
2019-08-10 00:00:00+00:00,50.36,14433.75,2019-08,finances
2019-08-10 00:00:00+00:00,-47.61,14481.36,2019-08,transfer
2019-08-10 00:00:00+00:00,-24.5,14505.86,2019-08,bills and utilities
2019-08-09 00:00:00+00:00,-23.62,14529.48,2019-08,transport
2019-08-09 00:00:00+00:00,-20.82,14550.3,2019-08,taxes
2019-08-09 00:00:00+00:00,-0.39,14550.69,2019-08,savings
2019-08-09 00:00:00+00:00,70.0,14480.69,2019-08,transfer
2019-08-08 00:00:00+00:00,-0.01,14480.7,2019-08,savings
2019-08-08 00:00:00+00:00,22.21,14458.49,2019-08,taxes
2019-08-08 00:00:00+00:00,-14.99,14473.48,2019-08,fees and charges
2019-08-08 00:00:00+00:00,-100.0,14573.48,2019-08,rent
2019-08-08 00:00:00+00:00,-10.0,14583.48,2019-08,entertainment
2019-08-08 00:00:00+00:00,-0.69,14584.17,2019-08,savings
2019-08-08 00:00:00+00:00,-0.96,14585.13,2019-08,savings
2019-08-08 00:00:00+00:00,-60.44,14645.57,2019-08,groceries / food spend
2019-08-07 00:00:00+00:00,-82.37,14727.94,2019-08,bills and utilities
2019-08-07 00:00:00+00:00,-1.15,14729.09,2019-08,savings
2019-08-07 00:00:00+00:00,-70.0,14799.09,2019-08,transfer
2019-08-06 00:00:00+00:00,-32.04,14831.13,2019-08,bills and utilities
2019-08-06 00:00:00+00:00,22.42,14808.71,2019-08,taxes
2019-08-06 00:00:00+00:00,-12.89,14821.6,2019-08,groceries / food spend
2019-08-06 00:00:00+00:00,-50.0,14871.6,2019-08,bills and utilities
2019-08-06 00:00:00+00:00,-3.8,14875.4,2019-08,home and garden
2019-08-06 00:00:00+00:00,346.35,14529.05,2019-08,taxes
2019-08-06 00:00:00+00:00,200.53,14328.52,2019-08,transfer
2019-08-06 00:00:00+00:00,61.89,14266.63,2019-08,transfer
2019-08-06 00:00:00+00:00,-0.01,14266.64,2019-08,savings
2019-08-06 00:00:00+00:00,-5.0,14271.64,2019-08,shopping
2019-08-05 00:00:00+00:00,-60.0,14331.64,2019-08,transfer
2019-08-05 00:00:00+00:00,-1.89,14333.53,2019-08,savings
2019-08-05 00:00:00+00:00,-3.72,14337.25,2019-08,finances
2019-08-05 00:00:00+00:00,-15.07,14352.32,2019-08,shopping
2019-08-05 00:00:00+00:00,-23.15,14375.47,2019-08,transfer
2019-08-05 00:00:00+00:00,-14.29,14389.76,2019-08,finances
2019-08-05 00:00:00+00:00,-6.37,14396.13,2019-08,groceries / food spend
2019-08-05 00:00:00+00:00,-27.4,14423.53,2019-08,shopping
2019-08-04 00:00:00+00:00,10.0,14413.53,2019-08,transfer
2019-08-04 00:00:00+00:00,87.86,14325.67,2019-08,transfer
2019-08-04 00:00:00+00:00,48.42,14277.25,2019-08,transfer
2019-08-04 00:00:00+00:00,-37.29,14314.54,2019-08,transfer
2019-08-04 00:00:00+00:00,-4.64,14319.18,2019-08,shopping
2019-08-04 00:00:00+00:00,-3.23,14322.41,2019-08,finances
2019-08-04 00:00:00+00:00,-100.0,14422.41,2019-08,transfer
2019-08-04 00:00:00+00:00,100.0,14322.41,2019-08,transfer
2019-08-04 00:00:00+00:00,-3.59,14326.0,2019-08,business services
2019-08-04 00:00:00+00:00,25.0,14301.0,2019-08,transfer
2019-08-04 00:00:00+00:00,-130.0,14431.0,2019-08,rent
2019-08-03 00:00:00+00:00,-0.13,14431.13,2019-08,transfer
2019-08-03 00:00:00+00:00,-0.41,14431.54,2019-08,savings
2019-08-03 00:00:00+00:00,54.08,14377.46,2019-08,transfer
2019-08-03 00:00:00+00:00,4.61,14372.85,2019-08,transfer
2019-08-03 00:00:00+00:00,-23.11,14395.96,2019-08,transport
2019-08-03 00:00:00+00:00,35.49,14360.47,2019-08,entertainment
2019-08-03 00:00:00+00:00,-0.01,14360.48,2019-08,savings
2019-08-03 00:00:00+00:00,-1.25,14361.73,2019-08,entertainment
2019-08-03 00:00:00+00:00,-30.0,14391.73,2019-08,shopping
2019-08-03 00:00:00+00:00,30.52,14361.21,2019-08,transfer
2019-08-03 00:00:00+00:00,-56.48,14417.69,2019-08,transfer
2019-08-03 00:00:00+00:00,2.22,14415.47,2019-08,groceries / food spend
2019-08-02 00:00:00+00:00,30.0,14385.47,2019-08,transfer
2019-08-02 00:00:00+00:00,-10.61,14396.08,2019-08,transfer
2019-08-02 00:00:00+00:00,10.0,14386.08,2019-08,transfer
2019-08-02 00:00:00+00:00,-0.57,14386.65,2019-08,savings
2019-08-01 00:00:00+00:00,-46.82,14433.47,2019-08,bills and utilities
2019-08-01 00:00:00+00:00,-0.01,14433.48,2019-08,fees and charges
2019-08-01 00:00:00+00:00,-301.62,14735.1,2019-08,transfer
2019-08-01 00:00:00+00:00,-39.99,14775.09,2019-08,groceries / food spend
2019-08-01 00:00:00+00:00,-0.01,14775.1,2019-08,finances
2019-08-01 00:00:00+00:00,-0.02,14775.12,2019-08,shopping
2019-08-01 00:00:00+00:00,-0.01,14775.13,2019-08,shopping
2019-08-01 00:00:00+00:00,-0.01,14775.14,2019-08,groceries / food spend
2019-08-01 00:00:00+00:00,-0.01,14775.15,2019-08,groceries / food spend
2019-08-01 00:00:00+00:00,-0.01,14775.16,2019-08,groceries / food spend
2019-08-01 00:00:00+00:00,0.01,14775.15,2019-08,groceries / food spend
2019-08-01 00:00:00+00:00,-0.02,14775.17,2019-08,transport
2019-08-01 00:00:00+00:00,-96.77,14871.94,2019-08,restaurants / eating out / delivery
2019-08-01 00:00:00+00:00,-0.01,14871.95,2019-08,home and garden
2019-08-01 00:00:00+00:00,-0.01,14871.96,2019-08,fees and charges
2019-08-01 00:00:00+00:00,-0.01,14871.97,2019-08,transport
2019-08-01 00:00:00+00:00,-0.01,14871.98,2019-08,entertainment
2019-08-01 00:00:00+00:00,-0.01,14871.99,2019-08,fees and charges
2019-08-01 00:00:00+00:00,-26.44,14898.43,2019-08,groceries / food spend
2019-08-01 00:00:00+00:00,-20.91,14919.34,2019-08,transfer
2019-08-01 00:00:00+00:00,-9.63,14928.97,2019-08,business services
2019-08-01 00:00:00+00:00,-10.0,14938.97,2019-08,bills and utilities
2019-08-01 00:00:00+00:00,-10.0,14948.97,2019-08,finances
2019-08-01 00:00:00+00:00,-13.08,14962.05,2019-08,finances
2019-08-01 00:00:00+00:00,-8.72,14970.77,2019-08,bills and utilities
2019-07-28 00:00:00+00:00,801.06,14169.71,2019-07,transfer
2019-07-28 00:00:00+00:00,-60.57,14230.28,2019-07,shopping
2019-07-28 00:00:00+00:00,52.78,14177.5,2019-07,transfer
2019-07-28 00:00:00+00:00,-24.64,14202.14,2019-07,transfer
2019-07-28 00:00:00+00:00,22.55,14179.59,2019-07,taxes
2019-07-27 00:00:00+00:00,-7.93,14187.52,2019-07,transfer
2019-07-27 00:00:00+00:00,43.24,14144.28,2019-07,transfer
2019-07-27 00:00:00+00:00,12.21,14132.07,2019-07,transfer
2019-07-27 00:00:00+00:00,-20.56,14152.63,2019-07,transport
2019-07-27 00:00:00+00:00,-4.1,14156.73,2019-07,finances
2019-07-27 00:00:00+00:00,-29.33,14186.06,2019-07,groceries / food spend
2019-07-27 00:00:00+00:00,0.62,14185.44,2019-07,shopping
2019-07-25 00:00:00+00:00,40.71,14144.73,2019-07,transfer
2019-07-25 00:00:00+00:00,-9.15,14153.88,2019-07,entertainment
2019-07-25 00:00:00+00:00,-10.0,14163.88,2019-07,transfer
2019-07-25 00:00:00+00:00,-0.45,14164.33,2019-07,savings
2019-07-25 00:00:00+00:00,-46.03,14210.36,2019-07,shopping
2019-07-25 00:00:00+00:00,-0.5,14210.86,2019-07,savings
2019-07-25 00:00:00+00:00,-10.5,14221.36,2019-07,entertainment
2019-07-23 00:00:00+00:00,-16.84,14238.2,2019-07,finances
2019-07-23 00:00:00+00:00,27.21,14210.99,2019-07,transfer
2019-07-23 00:00:00+00:00,-47.95,14258.94,2019-07,transfer
2019-07-23 00:00:00+00:00,-1.77,14260.71,2019-07,savings
2019-07-23 00:00:00+00:00,-28.71,14289.42,2019-07,transfer
2019-07-22 00:00:00+00:00,-5.0,14294.42,2019-07,shopping
2019-07-22 00:00:00+00:00,-0.01,14294.43,2019-07,savings
2019-07-22 00:00:00+00:00,-39.25,14333.68,2019-07,bills and utilities
2019-07-22 00:00:00+00:00,-11.4,14345.08,2019-07,shopping
2019-07-22 00:00:00+00:00,-36.59,14381.67,2019-07,finances
2019-07-20 00:00:00+00:00,-150.0,14531.67,2019-07,rent
2019-07-20 00:00:00+00:00,22.75,14508.92,2019-07,taxes
2019-07-20 00:00:00+00:00,-490.99,14999.91,2019-07,business services
2019-07-20 00:00:00+00:00,345.13,14654.78,2019-07,taxes
2019-07-19 00:00:00+00:00,-14.65,14669.43,2019-07,shopping
2019-07-19 00:00:00+00:00,1450.42,13219.01,2019-07,salary
2019-07-18 00:00:00+00:00,53.96,13165.05,2019-07,finances
2019-07-17 00:00:00+00:00,174.17,12990.88,2019-07,transfer
2019-07-17 00:00:00+00:00,-8.58,12999.46,2019-07,finances
2019-07-17 00:00:00+00:00,-61.21,13060.67,2019-07,finances
2019-07-17 00:00:00+00:00,-20.0,13080.67,2019-07,transport
2019-07-17 00:00:00+00:00,-0.64,13081.31,2019-07,savings
2019-07-17 00:00:00+00:00,-3.32,13084.63,2019-07,groceries / food spend
2019-07-15 00:00:00+00:00,-32.0,13116.63,2019-07,groceries / food spend
2019-07-15 00:00:00+00:00,-0.55,13117.18,2019-07,savings
2019-07-15 00:00:00+00:00,-15.45,13132.63,2019-07,shopping
2019-07-15 00:00:00+00:00,-0.46,13133.09,2019-07,savings
2019-07-15 00:00:00+00:00,-0.51,13133.6,2019-07,shopping
2019-07-15 00:00:00+00:00,-10.0,13143.6,2019-07,shopping
2019-07-14 00:00:00+00:00,-2.0,13145.6,2019-07,entertainment
2019-07-14 00:00:00+00:00,-20.5,13166.1,2019-07,entertainment
2019-07-14 00:00:00+00:00,43.5,13122.6,2019-07,entertainment
2019-07-12 00:00:00+00:00,-0.45,13123.05,2019-07,savings
2019-07-12 00:00:00+00:00,-30.91,13153.96,2019-07,transport
2019-07-11 00:00:00+00:00,62.42,13091.54,2019-07,finances
2019-07-11 00:00:00+00:00,50.0,13041.54,2019-07,transfer
2019-07-11 00:00:00+00:00,22.42,13019.12,2019-07,taxes
2019-07-11 00:00:00+00:00,-27.74,13046.86,2019-07,holidays
2019-07-10 00:00:00+00:00,-40.0,13086.86,2019-07,finances
2019-07-10 00:00:00+00:00,0.2,13086.66,2019-07,groceries / food spend
2019-07-10 00:00:00+00:00,40.0,13046.66,2019-07,transfer
2019-07-10 00:00:00+00:00,65.72,12980.94,2019-07,finances
2019-07-10 00:00:00+00:00,-56.78,13037.72,2019-07,transfer
2019-07-10 00:00:00+00:00,-21.86,13059.58,2019-07,bills and utilities
2019-07-09 00:00:00+00:00,-18.81,13078.39,2019-07,transport
2019-07-09 00:00:00+00:00,-20.56,13098.95,2019-07,taxes
2019-07-09 00:00:00+00:00,-0.41,13099.36,2019-07,savings
2019-07-09 00:00:00+00:00,74.21,13025.15,2019-07,transfer
2019-07-08 00:00:00+00:00,-0.01,13025.16,2019-07,savings
2019-07-08 00:00:00+00:00,22.42,13002.74,2019-07,taxes
2019-07-08 00:00:00+00:00,-9.93,13012.67,2019-07,fees and charges
2019-07-08 00:00:00+00:00,-100.0,13112.67,2019-07,rent
2019-07-08 00:00:00+00:00,-10.0,13122.67,2019-07,entertainment
2019-07-08 00:00:00+00:00,-0.7,13123.37,2019-07,savings
2019-07-08 00:00:00+00:00,-1.04,13124.41,2019-07,savings
2019-07-08 00:00:00+00:00,-1.6,13126.01,2019-07,groceries / food spend
2019-07-07 00:00:00+00:00,-78.43,13204.44,2019-07,bills and utilities
2019-07-07 00:00:00+00:00,-1.08,13205.52,2019-07,savings
2019-07-07 00:00:00+00:00,-110.75,13316.27,2019-07,transfer
2019-07-06 00:00:00+00:00,-28.25,13344.52,2019-07,bills and utilities
2019-07-06 00:00:00+00:00,21.24,13323.28,2019-07,taxes
2019-07-06 00:00:00+00:00,-12.89,13336.17,2019-07,groceries / food spend
2019-07-06 00:00:00+00:00,-48.01,13384.18,2019-07,bills and utilities
2019-07-06 00:00:00+00:00,-9.71,13393.89,2019-07,home and garden
2019-07-06 00:00:00+00:00,362.73,13031.16,2019-07,taxes
2019-07-06 00:00:00+00:00,153.47,12877.69,2019-07,transfer
2019-07-06 00:00:00+00:00,61.89,12815.8,2019-07,transfer
2019-07-06 00:00:00+00:00,-0.01,12815.81,2019-07,savings
2019-07-06 00:00:00+00:00,-5.0,12820.81,2019-07,shopping
2019-07-05 00:00:00+00:00,-60.0,12880.81,2019-07,transfer
2019-07-05 00:00:00+00:00,-1.89,12882.7,2019-07,savings
2019-07-05 00:00:00+00:00,-6.86,12889.56,2019-07,finances
2019-07-05 00:00:00+00:00,-7.99,12897.55,2019-07,shopping
2019-07-05 00:00:00+00:00,-23.15,12920.7,2019-07,transfer
2019-07-05 00:00:00+00:00,-14.81,12935.51,2019-07,finances
2019-07-05 00:00:00+00:00,-6.37,12941.88,2019-07,groceries / food spend
2019-07-05 00:00:00+00:00,6.16,12935.72,2019-07,shopping
2019-07-04 00:00:00+00:00,11.73,12923.99,2019-07,transfer
2019-07-04 00:00:00+00:00,32.89,12891.1,2019-07,transfer
2019-07-04 00:00:00+00:00,67.2,12823.9,2019-07,transfer
2019-07-04 00:00:00+00:00,-9.56,12833.46,2019-07,transfer
2019-07-04 00:00:00+00:00,-5.0,12838.46,2019-07,shopping
2019-07-04 00:00:00+00:00,-3.07,12841.53,2019-07,finances
2019-07-04 00:00:00+00:00,-98.29,12939.82,2019-07,transfer
2019-07-04 00:00:00+00:00,100.0,12839.82,2019-07,transfer
2019-07-04 00:00:00+00:00,-3.59,12843.41,2019-07,business services
2019-07-04 00:00:00+00:00,25.0,12818.41,2019-07,transfer
2019-07-04 00:00:00+00:00,-130.0,12948.41,2019-07,rent
2019-07-03 00:00:00+00:00,0.89,12947.52,2019-07,transfer
2019-07-03 00:00:00+00:00,-0.41,12947.93,2019-07,savings
2019-07-03 00:00:00+00:00,130.0,12817.93,2019-07,transfer
2019-07-03 00:00:00+00:00,4.75,12813.18,2019-07,transfer
2019-07-03 00:00:00+00:00,-23.11,12836.29,2019-07,transport
2019-07-03 00:00:00+00:00,35.49,12800.8,2019-07,entertainment
2019-07-03 00:00:00+00:00,-0.01,12800.81,2019-07,savings
2019-07-03 00:00:00+00:00,-2.99,12803.8,2019-07,entertainment
2019-07-03 00:00:00+00:00,-30.0,12833.8,2019-07,shopping
2019-07-03 00:00:00+00:00,49.35,12784.45,2019-07,transfer
2019-07-03 00:00:00+00:00,-17.71,12802.16,2019-07,transfer
2019-07-03 00:00:00+00:00,-5.0,12807.16,2019-07,groceries / food spend
2019-07-02 00:00:00+00:00,-0.29,12807.45,2019-07,transfer
2019-07-02 00:00:00+00:00,-30.0,12837.45,2019-07,transfer
2019-07-02 00:00:00+00:00,10.0,12827.45,2019-07,transfer
2019-07-02 00:00:00+00:00,-0.59,12828.04,2019-07,savings
2019-07-01 00:00:00+00:00,-46.62,12874.66,2019-07,bills and utilities
2019-07-01 00:00:00+00:00,-0.01,12874.67,2019-07,fees and charges
2019-07-01 00:00:00+00:00,-256.27,13130.94,2019-07,transfer
2019-07-01 00:00:00+00:00,-23.9,13154.84,2019-07,groceries / food spend
2019-07-01 00:00:00+00:00,-0.01,13154.85,2019-07,finances
2019-07-01 00:00:00+00:00,-0.02,13154.87,2019-07,shopping
2019-07-01 00:00:00+00:00,-0.01,13154.88,2019-07,shopping
2019-07-01 00:00:00+00:00,-0.01,13154.89,2019-07,groceries / food spend
2019-07-01 00:00:00+00:00,-0.01,13154.9,2019-07,groceries / food spend
2019-07-01 00:00:00+00:00,-0.0,13154.9,2019-07,groceries / food spend
2019-07-01 00:00:00+00:00,0.0,13154.9,2019-07,groceries / food spend
2019-07-01 00:00:00+00:00,-0.01,13154.91,2019-07,transport
2019-07-01 00:00:00+00:00,-200.0,13354.91,2019-07,restaurants / eating out / delivery
2019-07-01 00:00:00+00:00,-0.01,13354.92,2019-07,home and garden
2019-07-01 00:00:00+00:00,-0.01,13354.93,2019-07,fees and charges
2019-07-01 00:00:00+00:00,-0.01,13354.94,2019-07,transport
2019-07-01 00:00:00+00:00,-0.01,13354.95,2019-07,entertainment
2019-07-01 00:00:00+00:00,-0.01,13354.96,2019-07,fees and charges
2019-07-01 00:00:00+00:00,-23.99,13378.95,2019-07,groceries / food spend
2019-07-01 00:00:00+00:00,-20.91,13399.86,2019-07,transfer
2019-07-01 00:00:00+00:00,-10.0,13409.86,2019-07,business services
2019-07-01 00:00:00+00:00,-9.99,13419.85,2019-07,bills and utilities
2019-07-01 00:00:00+00:00,-10.0,13429.85,2019-07,finances
2019-07-01 00:00:00+00:00,-12.13,13441.98,2019-07,finances
2019-07-01 00:00:00+00:00,-10.0,13451.98,2019-07,bills and utilities
2019-06-28 00:00:00+00:00,7.97,13444.01,2019-06,transfer
2019-06-28 00:00:00+00:00,-36.59,13480.6,2019-06,shopping
2019-06-28 00:00:00+00:00,55.38,13425.22,2019-06,transfer
2019-06-28 00:00:00+00:00,-32.72,13457.94,2019-06,transfer
2019-06-28 00:00:00+00:00,22.42,13435.52,2019-06,taxes
2019-06-27 00:00:00+00:00,-7.48,13443.0,2019-06,transfer
2019-06-27 00:00:00+00:00,50.59,13392.41,2019-06,transfer
2019-06-27 00:00:00+00:00,20.93,13371.48,2019-06,transfer
2019-06-27 00:00:00+00:00,-20.56,13392.04,2019-06,transport
2019-06-27 00:00:00+00:00,-2.99,13395.03,2019-06,finances
2019-06-27 00:00:00+00:00,-23.62,13418.65,2019-06,groceries / food spend
2019-06-27 00:00:00+00:00,-8.73,13427.38,2019-06,shopping
2019-06-25 00:00:00+00:00,13.67,13413.71,2019-06,transfer
2019-06-25 00:00:00+00:00,-24.5,13438.21,2019-06,entertainment
2019-06-25 00:00:00+00:00,-10.0,13448.21,2019-06,transfer
2019-06-25 00:00:00+00:00,-0.41,13448.62,2019-06,savings
2019-06-25 00:00:00+00:00,-36.59,13485.21,2019-06,shopping
2019-06-25 00:00:00+00:00,-0.5,13485.71,2019-06,savings
2019-06-25 00:00:00+00:00,-10.5,13496.21,2019-06,entertainment
2019-06-23 00:00:00+00:00,-16.55,13512.76,2019-06,finances
2019-06-23 00:00:00+00:00,32.5,13480.26,2019-06,transfer
2019-06-23 00:00:00+00:00,-100.0,13580.26,2019-06,transfer
2019-06-23 00:00:00+00:00,-1.48,13581.74,2019-06,savings
2019-06-23 00:00:00+00:00,-13.97,13595.71,2019-06,transfer
2019-06-22 00:00:00+00:00,-5.0,13600.71,2019-06,shopping
2019-06-22 00:00:00+00:00,-0.01,13600.72,2019-06,savings
2019-06-22 00:00:00+00:00,-39.25,13639.97,2019-06,bills and utilities
2019-06-22 00:00:00+00:00,-36.59,13676.56,2019-06,shopping
2019-06-22 00:00:00+00:00,-36.59,13713.15,2019-06,finances
2019-06-20 00:00:00+00:00,-150.0,13863.15,2019-06,rent
2019-06-20 00:00:00+00:00,22.42,13840.73,2019-06,taxes
2019-06-20 00:00:00+00:00,-823.28,14664.01,2019-06,business services
2019-06-20 00:00:00+00:00,333.75,14330.26,2019-06,taxes
2019-06-19 00:00:00+00:00,-7.99,14338.25,2019-06,shopping
2019-06-19 00:00:00+00:00,1450.42,12887.83,2019-06,salary
2019-06-18 00:00:00+00:00,82.21,12805.62,2019-06,finances
2019-06-17 00:00:00+00:00,137.6,12668.02,2019-06,transfer
2019-06-17 00:00:00+00:00,-10.1,12678.12,2019-06,finances
2019-06-17 00:00:00+00:00,-34.66,12712.78,2019-06,finances
2019-06-17 00:00:00+00:00,-26.72,12739.5,2019-06,transport
2019-06-17 00:00:00+00:00,-0.63,12740.13,2019-06,savings
2019-06-17 00:00:00+00:00,-10.89,12751.02,2019-06,groceries / food spend
2019-06-15 00:00:00+00:00,-30.67,12781.69,2019-06,groceries / food spend
2019-06-15 00:00:00+00:00,-0.54,12782.23,2019-06,savings
2019-06-15 00:00:00+00:00,-15.45,12797.68,2019-06,shopping
2019-06-15 00:00:00+00:00,-0.47,12798.15,2019-06,savings
2019-06-15 00:00:00+00:00,-1.75,12799.9,2019-06,shopping
2019-06-15 00:00:00+00:00,0.12,12799.78,2019-06,shopping
2019-06-14 00:00:00+00:00,-3.09,12802.87,2019-06,entertainment
2019-06-14 00:00:00+00:00,-20.84,12823.71,2019-06,entertainment
2019-06-14 00:00:00+00:00,38.03,12785.68,2019-06,entertainment
2019-06-12 00:00:00+00:00,-0.41,12786.09,2019-06,savings
2019-06-12 00:00:00+00:00,-15.54,12801.63,2019-06,transport
2019-06-11 00:00:00+00:00,64.05,12737.58,2019-06,finances
2019-06-11 00:00:00+00:00,50.0,12687.58,2019-06,transfer
2019-06-11 00:00:00+00:00,22.42,12665.16,2019-06,taxes
2019-06-11 00:00:00+00:00,-17.0,12682.16,2019-06,holidays
2019-06-10 00:00:00+00:00,-38.86,12721.02,2019-06,finances
2019-06-10 00:00:00+00:00,-5.0,12726.02,2019-06,groceries / food spend
2019-06-10 00:00:00+00:00,40.0,12686.02,2019-06,transfer
2019-06-10 00:00:00+00:00,47.95,12638.07,2019-06,finances
2019-06-10 00:00:00+00:00,-30.0,12668.07,2019-06,transfer
2019-06-10 00:00:00+00:00,-22.7,12690.77,2019-06,bills and utilities
2019-06-09 00:00:00+00:00,-23.62,12714.39,2019-06,transport
2019-06-09 00:00:00+00:00,-18.5,12732.89,2019-06,taxes
2019-06-09 00:00:00+00:00,-0.41,12733.3,2019-06,savings
2019-06-09 00:00:00+00:00,70.0,12663.3,2019-06,transfer
2019-06-08 00:00:00+00:00,-0.01,12663.31,2019-06,savings
2019-06-08 00:00:00+00:00,21.35,12641.96,2019-06,taxes
2019-06-08 00:00:00+00:00,-14.99,12656.95,2019-06,fees and charges
2019-06-08 00:00:00+00:00,-100.0,12756.95,2019-06,rent
2019-06-08 00:00:00+00:00,-10.22,12767.17,2019-06,entertainment
2019-06-08 00:00:00+00:00,-0.69,12767.86,2019-06,savings
2019-06-08 00:00:00+00:00,-1.0,12768.86,2019-06,savings
2019-06-08 00:00:00+00:00,-25.35,12794.21,2019-06,groceries / food spend
2019-06-07 00:00:00+00:00,-82.49,12876.7,2019-06,bills and utilities
2019-06-07 00:00:00+00:00,-1.15,12877.85,2019-06,savings
2019-06-07 00:00:00+00:00,-70.0,12947.85,2019-06,transfer
2019-06-06 00:00:00+00:00,-22.59,12970.44,2019-06,bills and utilities
2019-06-06 00:00:00+00:00,22.83,12947.61,2019-06,taxes
2019-06-06 00:00:00+00:00,-12.89,12960.5,2019-06,groceries / food spend
2019-06-06 00:00:00+00:00,-49.18,13009.68,2019-06,bills and utilities
2019-06-06 00:00:00+00:00,-9.71,13019.39,2019-06,home and garden
2019-06-06 00:00:00+00:00,322.72,12696.67,2019-06,taxes
2019-06-06 00:00:00+00:00,137.6,12559.07,2019-06,transfer
2019-06-06 00:00:00+00:00,61.89,12497.18,2019-06,transfer
2019-06-06 00:00:00+00:00,-0.01,12497.19,2019-06,savings
2019-06-06 00:00:00+00:00,-10.92,12508.11,2019-06,shopping
2019-06-05 00:00:00+00:00,-62.58,12570.69,2019-06,transfer
2019-06-05 00:00:00+00:00,-1.89,12572.58,2019-06,savings
2019-06-05 00:00:00+00:00,-5.79,12578.37,2019-06,finances
2019-06-05 00:00:00+00:00,-7.99,12586.36,2019-06,shopping
2019-06-05 00:00:00+00:00,-23.15,12609.51,2019-06,transfer
2019-06-05 00:00:00+00:00,-12.73,12622.24,2019-06,finances
2019-06-05 00:00:00+00:00,-6.37,12628.61,2019-06,groceries / food spend
2019-06-05 00:00:00+00:00,-3.11,12631.72,2019-06,shopping
2019-06-04 00:00:00+00:00,10.54,12621.18,2019-06,transfer
2019-06-04 00:00:00+00:00,46.03,12575.15,2019-06,transfer
2019-06-04 00:00:00+00:00,53.17,12521.98,2019-06,transfer
2019-06-04 00:00:00+00:00,-36.6,12558.58,2019-06,transfer
2019-06-04 00:00:00+00:00,-5.0,12563.58,2019-06,shopping
2019-06-04 00:00:00+00:00,-2.48,12566.06,2019-06,finances
2019-06-04 00:00:00+00:00,-100.0,12666.06,2019-06,transfer
2019-06-04 00:00:00+00:00,261.39,12404.67,2019-06,transfer
2019-06-04 00:00:00+00:00,-3.59,12408.26,2019-06,business services
2019-06-04 00:00:00+00:00,25.0,12383.26,2019-06,transfer
2019-06-04 00:00:00+00:00,-130.0,12513.26,2019-06,rent
2019-06-03 00:00:00+00:00,1.2,12512.06,2019-06,transfer
2019-06-03 00:00:00+00:00,-0.41,12512.47,2019-06,savings
2019-06-03 00:00:00+00:00,130.0,12382.47,2019-06,transfer
2019-06-03 00:00:00+00:00,13.67,12368.8,2019-06,transfer
2019-06-03 00:00:00+00:00,-23.11,12391.91,2019-06,transport
2019-06-03 00:00:00+00:00,58.77,12333.14,2019-06,entertainment
2019-06-03 00:00:00+00:00,-0.01,12333.15,2019-06,savings
2019-06-03 00:00:00+00:00,-0.96,12334.11,2019-06,entertainment
2019-06-03 00:00:00+00:00,-7.93,12342.04,2019-06,shopping
2019-06-03 00:00:00+00:00,40.0,12302.04,2019-06,transfer
2019-06-03 00:00:00+00:00,-19.03,12321.07,2019-06,transfer
2019-06-03 00:00:00+00:00,-5.0,12326.07,2019-06,groceries / food spend
2019-06-02 00:00:00+00:00,16.53,12309.54,2019-06,transfer
2019-06-02 00:00:00+00:00,-30.0,12339.54,2019-06,transfer
2019-06-02 00:00:00+00:00,10.0,12329.54,2019-06,transfer
2019-06-02 00:00:00+00:00,-0.59,12330.13,2019-06,savings
2019-06-01 00:00:00+00:00,-46.68,12376.81,2019-06,bills and utilities
2019-06-01 00:00:00+00:00,-0.01,12376.82,2019-06,fees and charges
2019-06-01 00:00:00+00:00,-227.0,12603.82,2019-06,transfer
2019-06-01 00:00:00+00:00,-39.99,12643.81,2019-06,groceries / food spend
2019-06-01 00:00:00+00:00,-0.01,12643.82,2019-06,finances
2019-06-01 00:00:00+00:00,-0.01,12643.83,2019-06,shopping
2019-06-01 00:00:00+00:00,-0.01,12643.84,2019-06,shopping
2019-06-01 00:00:00+00:00,-0.0,12643.84,2019-06,groceries / food spend
2019-06-01 00:00:00+00:00,-0.01,12643.85,2019-06,groceries / food spend
2019-06-01 00:00:00+00:00,-0.01,12643.86,2019-06,groceries / food spend
2019-06-01 00:00:00+00:00,-0.01,12643.87,2019-06,groceries / food spend
2019-06-01 00:00:00+00:00,-0.01,12643.88,2019-06,transport
2019-06-01 00:00:00+00:00,-200.0,12843.88,2019-06,restaurants / eating out / delivery
2019-06-01 00:00:00+00:00,-0.01,12843.89,2019-06,home and garden
2019-06-01 00:00:00+00:00,-0.01,12843.9,2019-06,fees and charges
